,simulation,auc_live,auc_apoptotic,drug_1,drug_2,conc_1,conc_2
2022,LNCaP_mut_RNA_00_5_4_Ipatasertib_Pictilisib_0_0_0_0_2,46235040.0,1428720.0,Ipatasertib,Pictilisib,IC90,IC70
2023,LNCaP_mut_RNA_00_1_3_Afatinib_Selumetinib_0_0_0_0_9,61613280.0,1800720.0,Afatinib,Selumetinib,IC10,IC50
2024,LNCaP_mut_RNA_00_2_5_Luminespib_Selumetinib_0_0_0_0_10,61241520.0,1828080.0,Luminespib,Selumetinib,IC30,IC90
2025,LNCaP_mut_RNA_00_2_5_Ulixertinib_Pictilisib_0_0_0_0_10,52187400.0,1559400.0,Ulixertinib,Pictilisib,IC30,IC90
2026,LNCaP_mut_RNA_00_3_3_Ipatasertib_Pictilisib_0_0_0_0_4,56451000.0,1646040.0,Ipatasertib,Pictilisib,IC50,IC50
2027,LNCaP_mut_RNA_00_3_2_Luminespib_Selumetinib_0_0_0_0_2,59770440.0,1805040.0,Luminespib,Selumetinib,IC50,IC30
2028,LNCaP_mut_RNA_00_1_2_Ipatasertib_Luminespib_0_0_0_0_9,60825120.0,1727520.0,Ipatasertib,Luminespib,IC10,IC30
2029,LNCaP_mut_RNA_00_2_2_Ulixertinib_Pictilisib_0_0_0_0_9,54083400.0,1617000.0,Ulixertinib,Pictilisib,IC30,IC30
2030,LNCaP_mut_RNA_00_3_2_Afatinib_Ulixertinib_0_0_0_0_2,60457440.0,1749480.0,Afatinib,Ulixertinib,IC50,IC30
2031,LNCaP_mut_RNA_00_3_2_Afatinib_Luminespib_0_0_0_0_6,59421000.0,1752480.0,Afatinib,Luminespib,IC50,IC30
2032,LNCaP_mut_RNA_00_4_3_Selumetinib_Pictilisib_0_0_0_0_1,53629080.0,1605480.0,Selumetinib,Pictilisib,IC70,IC50
2033,LNCaP_mut_RNA_00_5_1_Ulixertinib_Pictilisib_0_0_0_0_8,58008960.0,1745760.0,Ulixertinib,Pictilisib,IC90,IC10
2034,LNCaP_mut_RNA_00_2_2_Afatinib_Selumetinib_0_0_0_0_9,59494800.0,1774800.0,Afatinib,Selumetinib,IC30,IC30
2035,LNCaP_mut_RNA_00_5_2_Ulixertinib_Luminespib_0_0_0_0_5,58343400.0,1799280.0,Ulixertinib,Luminespib,IC90,IC30
2036,LNCaP_mut_RNA_00_5_1_Ipatasertib_Pictilisib_0_0_0_0_4,50717400.0,1555200.0,Ipatasertib,Pictilisib,IC90,IC10
2037,LNCaP_mut_RNA_00_4_2_Ulixertinib_Selumetinib_0_0_0_0_1,59804640.0,1700040.0,Ulixertinib,Selumetinib,IC70,IC30
2038,LNCaP_mut_RNA_00_4_4_Ulixertinib_Luminespib_0_0_0_0_9,61388160.0,1793160.0,Ulixertinib,Luminespib,IC70,IC70
2039,LNCaP_mut_RNA_00_4_2_Ipatasertib_Pictilisib_0_0_0_0_10,53158200.0,1594080.0,Ipatasertib,Pictilisib,IC70,IC30
2040,LNCaP_mut_RNA_00_5_5_Ulixertinib_Pictilisib_0_0_0_0_8,55074000.0,1600800.0,Ulixertinib,Pictilisib,IC90,IC90
2041,LNCaP_mut_RNA_00_4_2_Ulixertinib_Luminespib_0_0_0_0_10,60495120.0,1811760.0,Ulixertinib,Luminespib,IC70,IC30
2042,LNCaP_mut_RNA_00_4_3_Ulixertinib_Luminespib_0_0_0_0_8,60203040.0,1769400.0,Ulixertinib,Luminespib,IC70,IC50
2043,LNCaP_mut_RNA_00_2_2_Ipatasertib_Luminespib_0_0_0_0_8,59386560.0,1794600.0,Ipatasertib,Luminespib,IC30,IC30
2044,LNCaP_mut_RNA_00_2_2_Ulixertinib_Pictilisib_0_0_0_0_5,54462600.0,1675080.0,Ulixertinib,Pictilisib,IC30,IC30
2045,LNCaP_mut_RNA_00_5_1_Selumetinib_Pictilisib_0_0_0_0_9,56085960.0,1698600.0,Selumetinib,Pictilisib,IC90,IC10
2046,LNCaP_mut_RNA_00_4_1_Afatinib_Selumetinib_0_0_0_0_9,57880200.0,1785120.0,Afatinib,Selumetinib,IC70,IC10
2047,LNCaP_mut_RNA_00_5_4_Luminespib_Selumetinib_0_0_0_0_5,58083240.0,1663440.0,Luminespib,Selumetinib,IC90,IC70
2048,LNCaP_mut_RNA_00_1_2_Ipatasertib_Luminespib_0_0_0_0_4,61099440.0,1777320.0,Ipatasertib,Luminespib,IC10,IC30
2049,LNCaP_mut_RNA_00_1_3_Ulixertinib_Selumetinib_0_0_0_0_10,57863520.0,1749720.0,Ulixertinib,Selumetinib,IC10,IC50
2050,LNCaP_mut_RNA_00_5_5_Ulixertinib_Selumetinib_0_0_0_0_7,59257920.0,1778040.0,Ulixertinib,Selumetinib,IC90,IC90
2051,LNCaP_mut_RNA_00_5_1_Ulixertinib_Selumetinib_0_0_0_0_8,60756240.0,1789200.0,Ulixertinib,Selumetinib,IC90,IC10
2052,LNCaP_mut_RNA_00_3_5_Afatinib_Luminespib_0_0_0_0_3,62061960.0,1830960.0,Afatinib,Luminespib,IC50,IC90
2053,LNCaP_mut_RNA_00_4_2_Ipatasertib_Selumetinib_0_0_0_0_9,60145920.0,1685160.0,Ipatasertib,Selumetinib,IC70,IC30
2054,LNCaP_mut_RNA_00_1_4_Ipatasertib_Pictilisib_0_0_0_0_1,54042000.0,1543200.0,Ipatasertib,Pictilisib,IC10,IC70
2055,LNCaP_mut_RNA_00_2_3_Ipatasertib_Selumetinib_0_0_0_0_8,60131400.0,1794600.0,Ipatasertib,Selumetinib,IC30,IC50
2056,LNCaP_mut_RNA_00_3_3_Afatinib_Pictilisib_0_0_0_0_10,54933240.0,1652040.0,Afatinib,Pictilisib,IC50,IC50
2057,LNCaP_mut_RNA_00_1_4_Ipatasertib_Luminespib_0_0_0_0_9,60512520.0,1719720.0,Ipatasertib,Luminespib,IC10,IC70
2058,LNCaP_mut_RNA_00_1_3_Ulixertinib_Selumetinib_0_0_0_0_6,59813520.0,1749120.0,Ulixertinib,Selumetinib,IC10,IC50
2059,LNCaP_mut_RNA_00_3_4_Ulixertinib_Selumetinib_0_0_0_0_8,59966040.0,1773360.0,Ulixertinib,Selumetinib,IC50,IC70
2060,LNCaP_mut_RNA_00_5_2_Afatinib_Selumetinib_0_0_0_0_5,59133120.0,1719240.0,Afatinib,Selumetinib,IC90,IC30
2061,LNCaP_mut_RNA_00_4_5_Ipatasertib_Ulixertinib_0_0_0_0_4,57885240.0,1649640.0,Ipatasertib,Ulixertinib,IC70,IC90
2062,LNCaP_mut_RNA_00_1_3_Ipatasertib_Pictilisib_0_0_0_0_2,54713280.0,1616760.0,Ipatasertib,Pictilisib,IC10,IC50
2063,LNCaP_mut_RNA_00_2_5_Ulixertinib_Pictilisib_0_0_0_0_2,55067280.0,1640640.0,Ulixertinib,Pictilisib,IC30,IC90
2064,LNCaP_mut_RNA_00_5_5_Ipatasertib_Pictilisib_0_0_0_0_8,47068680.0,1464720.0,Ipatasertib,Pictilisib,IC90,IC90
2065,LNCaP_mut_RNA_00_1_2_Afatinib_Luminespib_0_0_0_0_9,59962680.0,1754640.0,Afatinib,Luminespib,IC10,IC30
2066,LNCaP_mut_RNA_00_2_3_Afatinib_Selumetinib_0_0_0_0_5,59391600.0,1704600.0,Afatinib,Selumetinib,IC30,IC50
2067,LNCaP_mut_RNA_00_5_5_Ipatasertib_Ulixertinib_0_0_0_0_1,54493560.0,1570080.0,Ipatasertib,Ulixertinib,IC90,IC90
2068,LNCaP_mut_RNA_00_4_1_Ulixertinib_Luminespib_0_0_0_0_1,61660440.0,1784400.0,Ulixertinib,Luminespib,IC70,IC10
2069,LNCaP_mut_RNA_00_5_3_Luminespib_Pictilisib_0_0_0_0_9,51835800.0,1555080.0,Luminespib,Pictilisib,IC90,IC50
2070,LNCaP_mut_RNA_00_3_1_Ulixertinib_Selumetinib_0_0_0_0_6,57958920.0,1768200.0,Ulixertinib,Selumetinib,IC50,IC10
2071,LNCaP_mut_RNA_00_5_4_Ipatasertib_Selumetinib_0_0_0_0_3,54151080.0,1555560.0,Ipatasertib,Selumetinib,IC90,IC70
2072,LNCaP_mut_RNA_00_4_4_Afatinib_Selumetinib_0_0_0_0_2,56248440.0,1650000.0,Afatinib,Selumetinib,IC70,IC70
2073,LNCaP_mut_RNA_00_1_5_Afatinib_Pictilisib_0_0_0_0_3,55360080.0,1603680.0,Afatinib,Pictilisib,IC10,IC90
2074,LNCaP_mut_RNA_00_5_4_Ipatasertib_Ulixertinib_0_0_0_0_9,54764520.0,1637040.0,Ipatasertib,Ulixertinib,IC90,IC70
2075,LNCaP_mut_RNA_00_3_1_Afatinib_Luminespib_0_0_0_0_7,58283280.0,1769760.0,Afatinib,Luminespib,IC50,IC10
2076,LNCaP_mut_RNA_00_5_2_Ipatasertib_Pictilisib_0_0_0_0_10,47415000.0,1456200.0,Ipatasertib,Pictilisib,IC90,IC30
2077,LNCaP_mut_RNA_00_4_2_Afatinib_Ulixertinib_0_0_0_0_5,62249160.0,1789680.0,Afatinib,Ulixertinib,IC70,IC30
2078,LNCaP_mut_RNA_00_1_2_Ipatasertib_Afatinib_0_0_0_0_5,59099880.0,1778400.0,Ipatasertib,Afatinib,IC10,IC30
2079,LNCaP_mut_RNA_00_2_3_Ulixertinib_Luminespib_0_0_0_0_2,58698960.0,1835760.0,Ulixertinib,Luminespib,IC30,IC50
2080,LNCaP_mut_RNA_00_2_3_Ulixertinib_Pictilisib_0_0_0_0_7,57144000.0,1701960.0,Ulixertinib,Pictilisib,IC30,IC50
2081,LNCaP_mut_RNA_00_4_1_Afatinib_Selumetinib_0_0_0_0_2,60221520.0,1807800.0,Afatinib,Selumetinib,IC70,IC10
2082,LNCaP_mut_RNA_00_2_1_Afatinib_Ulixertinib_0_0_0_0_3,59060760.0,1755240.0,Afatinib,Ulixertinib,IC30,IC10
2083,LNCaP_mut_RNA_00_5_3_Ipatasertib_Selumetinib_0_0_0_0_1,53141760.0,1585200.0,Ipatasertib,Selumetinib,IC90,IC50
2084,LNCaP_mut_RNA_00_3_3_Ipatasertib_Afatinib_0_0_0_0_10,58918680.0,1684440.0,Ipatasertib,Afatinib,IC50,IC50
2085,LNCaP_mut_RNA_00_2_1_Afatinib_Luminespib_0_0_0_0_9,63697680.0,1822560.0,Afatinib,Luminespib,IC30,IC10
2086,LNCaP_mut_RNA_00_5_3_Ulixertinib_Pictilisib_0_0_0_0_10,56359920.0,1651200.0,Ulixertinib,Pictilisib,IC90,IC50
2087,LNCaP_mut_RNA_00_1_1_Selumetinib_Pictilisib_0_0_0_0_3,57019680.0,1699320.0,Selumetinib,Pictilisib,IC10,IC10
2088,LNCaP_mut_RNA_00_5_5_Ipatasertib_Afatinib_0_0_0_0_9,55520880.0,1592400.0,Ipatasertib,Afatinib,IC90,IC90
2089,LNCaP_mut_RNA_00_5_5_Ipatasertib_Luminespib_0_0_0_0_4,55409880.0,1666680.0,Ipatasertib,Luminespib,IC90,IC90
2090,LNCaP_mut_RNA_00_1_3_Afatinib_Selumetinib_0_0_0_0_6,60246960.0,1759320.0,Afatinib,Selumetinib,IC10,IC50
2091,LNCaP_mut_RNA_00_3_5_Ipatasertib_Pictilisib_0_0_0_0_4,53410560.0,1595040.0,Ipatasertib,Pictilisib,IC50,IC90
2092,LNCaP_mut_RNA_00_3_3_Ipatasertib_Selumetinib_0_0_0_0_7,58423440.0,1669560.0,Ipatasertib,Selumetinib,IC50,IC50
2093,LNCaP_mut_RNA_00_3_2_Ulixertinib_Selumetinib_0_0_0_0_6,59473560.0,1780560.0,Ulixertinib,Selumetinib,IC50,IC30
2094,LNCaP_mut_RNA_00_1_5_Luminespib_Pictilisib_0_0_0_0_2,54077640.0,1667880.0,Luminespib,Pictilisib,IC10,IC90
2095,LNCaP_mut_RNA_00_3_4_Afatinib_Selumetinib_0_0_0_0_1,62523000.0,1875000.0,Afatinib,Selumetinib,IC50,IC70
2096,LNCaP_mut_RNA_00_5_1_Ulixertinib_Pictilisib_0_0_0_0_7,57622680.0,1688040.0,Ulixertinib,Pictilisib,IC90,IC10
2097,LNCaP_mut_RNA_00_5_3_Ipatasertib_Pictilisib_0_0_0_0_2,49567320.0,1567320.0,Ipatasertib,Pictilisib,IC90,IC50
2098,LNCaP_mut_RNA_00_3_4_Ipatasertib_Luminespib_0_0_0_0_10,60778440.0,1647600.0,Ipatasertib,Luminespib,IC50,IC70
2099,LNCaP_mut_RNA_00_5_1_Ulixertinib_Selumetinib_0_0_0_0_1,59733720.0,1747440.0,Ulixertinib,Selumetinib,IC90,IC10
2100,LNCaP_mut_RNA_00_4_3_Ipatasertib_Afatinib_0_0_0_0_8,58508880.0,1684800.0,Ipatasertib,Afatinib,IC70,IC50
2101,LNCaP_mut_RNA_00_3_4_Luminespib_Pictilisib_0_0_0_0_10,53176320.0,1636680.0,Luminespib,Pictilisib,IC50,IC70
2102,LNCaP_mut_RNA_00_1_5_Ulixertinib_Luminespib_0_0_0_0_7,60566880.0,1803960.0,Ulixertinib,Luminespib,IC10,IC90
2103,LNCaP_mut_RNA_00_2_5_Ulixertinib_Pictilisib_0_0_0_0_3,54171360.0,1668600.0,Ulixertinib,Pictilisib,IC30,IC90
2104,LNCaP_mut_RNA_00_1_3_Afatinib_Selumetinib_0_0_0_0_2,60340320.0,1850880.0,Afatinib,Selumetinib,IC10,IC50
2105,LNCaP_mut_RNA_00_3_1_Ipatasertib_Ulixertinib_0_0_0_0_7,61702560.0,1726320.0,Ipatasertib,Ulixertinib,IC50,IC10
2106,LNCaP_mut_RNA_00_1_5_Afatinib_Selumetinib_0_0_0_0_3,58752360.0,1788000.0,Afatinib,Selumetinib,IC10,IC90
2107,LNCaP_mut_RNA_00_1_3_Ipatasertib_Ulixertinib_0_0_0_0_7,60934320.0,1761720.0,Ipatasertib,Ulixertinib,IC10,IC50
2108,LNCaP_mut_RNA_00_4_4_Ulixertinib_Selumetinib_0_0_0_0_10,58128480.0,1848720.0,Ulixertinib,Selumetinib,IC70,IC70
2109,LNCaP_mut_RNA_00_2_5_Afatinib_Selumetinib_0_0_0_0_3,61362360.0,1857720.0,Afatinib,Selumetinib,IC30,IC90
2110,LNCaP_mut_RNA_00_3_3_Ulixertinib_Selumetinib_0_0_0_0_6,58556280.0,1743600.0,Ulixertinib,Selumetinib,IC50,IC50
2111,LNCaP_mut_RNA_00_3_5_Luminespib_Selumetinib_0_0_0_0_8,60440160.0,1798320.0,Luminespib,Selumetinib,IC50,IC90
2112,LNCaP_mut_RNA_00_4_3_Ipatasertib_Luminespib_0_0_0_0_5,57941640.0,1672920.0,Ipatasertib,Luminespib,IC70,IC50
2113,LNCaP_mut_RNA_00_2_1_Ipatasertib_Luminespib_0_0_0_0_5,60502680.0,1744920.0,Ipatasertib,Luminespib,IC30,IC10
2114,LNCaP_mut_RNA_00_4_1_Ipatasertib_Afatinib_0_0_0_0_5,60382440.0,1718520.0,Ipatasertib,Afatinib,IC70,IC10
2115,LNCaP_mut_RNA_00_2_4_Ipatasertib_Selumetinib_0_0_0_0_1,60507120.0,1720200.0,Ipatasertib,Selumetinib,IC30,IC70
2116,LNCaP_mut_RNA_00_5_5_Afatinib_Pictilisib_0_0_0_0_8,52241400.0,1613160.0,Afatinib,Pictilisib,IC90,IC90
2117,LNCaP_mut_RNA_00_4_2_Ulixertinib_Luminespib_0_0_0_0_5,60444960.0,1795320.0,Ulixertinib,Luminespib,IC70,IC30
2118,LNCaP_mut_RNA_00_5_5_Afatinib_Pictilisib_0_0_0_0_1,53438400.0,1582680.0,Afatinib,Pictilisib,IC90,IC90
2119,LNCaP_mut_RNA_00_5_2_Luminespib_Pictilisib_0_0_0_0_5,55195920.0,1605840.0,Luminespib,Pictilisib,IC90,IC30
2120,LNCaP_mut_RNA_00_4_4_Ulixertinib_Pictilisib_0_0_0_0_4,51711120.0,1577880.0,Ulixertinib,Pictilisib,IC70,IC70
2121,LNCaP_mut_RNA_00_3_2_Ipatasertib_Ulixertinib_0_0_0_0_9,62260080.0,1772520.0,Ipatasertib,Ulixertinib,IC50,IC30
2122,LNCaP_mut_RNA_00_3_5_Ipatasertib_Luminespib_0_0_0_0_2,57578280.0,1685160.0,Ipatasertib,Luminespib,IC50,IC90
2123,LNCaP_mut_RNA_00_2_5_Luminespib_Selumetinib_0_0_0_0_3,59263080.0,1821240.0,Luminespib,Selumetinib,IC30,IC90
2124,LNCaP_mut_RNA_00_2_3_Ipatasertib_Selumetinib_0_0_0_0_4,57516360.0,1728960.0,Ipatasertib,Selumetinib,IC30,IC50
2125,LNCaP_mut_RNA_00_2_2_Ipatasertib_Selumetinib_0_0_0_0_9,59267640.0,1734720.0,Ipatasertib,Selumetinib,IC30,IC30
2126,LNCaP_mut_RNA_00_1_1_Ipatasertib_Luminespib_0_0_0_0_6,62567160.0,1788480.0,Ipatasertib,Luminespib,IC10,IC10
2127,LNCaP_mut_RNA_00_3_5_Ulixertinib_Luminespib_0_0_0_0_10,59073480.0,1731120.0,Ulixertinib,Luminespib,IC50,IC90
2128,LNCaP_mut_RNA_00_1_5_Afatinib_Luminespib_0_0_0_0_9,60024000.0,1803240.0,Afatinib,Luminespib,IC10,IC90
2129,LNCaP_mut_RNA_00_3_3_Ulixertinib_Selumetinib_0_0_0_0_5,60499320.0,1795560.0,Ulixertinib,Selumetinib,IC50,IC50
2130,LNCaP_mut_RNA_00_1_5_Ulixertinib_Selumetinib_0_0_0_0_7,58584480.0,1766640.0,Ulixertinib,Selumetinib,IC10,IC90
2131,LNCaP_mut_RNA_00_3_5_Afatinib_Ulixertinib_0_0_0_0_8,59829360.0,1847160.0,Afatinib,Ulixertinib,IC50,IC90
2132,LNCaP_mut_RNA_00_1_2_Afatinib_Pictilisib_0_0_0_0_5,54070680.0,1591080.0,Afatinib,Pictilisib,IC10,IC30
2133,LNCaP_mut_RNA_00_1_5_Luminespib_Pictilisib_0_0_0_0_5,53213400.0,1619280.0,Luminespib,Pictilisib,IC10,IC90
2134,LNCaP_mut_RNA_00_4_4_Selumetinib_Pictilisib_0_0_0_0_5,55019040.0,1590960.0,Selumetinib,Pictilisib,IC70,IC70
2135,LNCaP_mut_RNA_00_4_1_Ulixertinib_Pictilisib_0_0_0_0_3,57931920.0,1640040.0,Ulixertinib,Pictilisib,IC70,IC10
2136,LNCaP_mut_RNA_00_3_1_Luminespib_Selumetinib_0_0_0_0_5,58318320.0,1734720.0,Luminespib,Selumetinib,IC50,IC10
2137,LNCaP_mut_RNA_00_2_4_Ulixertinib_Pictilisib_0_0_0_0_6,51461160.0,1582800.0,Ulixertinib,Pictilisib,IC30,IC70
2138,LNCaP_mut_RNA_00_1_5_Ulixertinib_Luminespib_0_0_0_0_3,59790480.0,1728840.0,Ulixertinib,Luminespib,IC10,IC90
2139,LNCaP_mut_RNA_00_3_5_Ipatasertib_Luminespib_0_0_0_0_10,59538480.0,1708560.0,Ipatasertib,Luminespib,IC50,IC90
2140,LNCaP_mut_RNA_00_2_4_Selumetinib_Pictilisib_0_0_0_0_5,55322640.0,1620720.0,Selumetinib,Pictilisib,IC30,IC70
2141,LNCaP_mut_RNA_00_5_1_Afatinib_Selumetinib_0_0_0_0_6,57853320.0,1684560.0,Afatinib,Selumetinib,IC90,IC10
2142,LNCaP_mut_RNA_00_2_5_Ulixertinib_Selumetinib_0_0_0_0_2,61629840.0,1852680.0,Ulixertinib,Selumetinib,IC30,IC90
2143,LNCaP_mut_RNA_00_5_4_Afatinib_Selumetinib_0_0_0_0_5,56718480.0,1753920.0,Afatinib,Selumetinib,IC90,IC70
2144,LNCaP_mut_RNA_00_4_3_Afatinib_Ulixertinib_0_0_0_0_9,58487400.0,1751040.0,Afatinib,Ulixertinib,IC70,IC50
2145,LNCaP_mut_RNA_00_5_2_Afatinib_Pictilisib_0_0_0_0_3,55377360.0,1657800.0,Afatinib,Pictilisib,IC90,IC30
2146,LNCaP_mut_RNA_00_4_2_Ulixertinib_Selumetinib_0_0_0_0_6,59394840.0,1770600.0,Ulixertinib,Selumetinib,IC70,IC30
2147,LNCaP_mut_RNA_00_4_1_Ulixertinib_Selumetinib_0_0_0_0_8,58938720.0,1740120.0,Ulixertinib,Selumetinib,IC70,IC10
2148,LNCaP_mut_RNA_00_1_3_Ulixertinib_Luminespib_0_0_0_0_4,58527120.0,1783080.0,Ulixertinib,Luminespib,IC10,IC50
2149,LNCaP_mut_RNA_00_1_1_Afatinib_Pictilisib_0_0_0_0_5,59830440.0,1772160.0,Afatinib,Pictilisib,IC10,IC10
2150,LNCaP_mut_RNA_00_2_5_Luminespib_Selumetinib_0_0_0_0_7,60847680.0,1827840.0,Luminespib,Selumetinib,IC30,IC90
2151,LNCaP_mut_RNA_00_4_1_Afatinib_Ulixertinib_0_0_0_0_3,58048800.0,1699920.0,Afatinib,Ulixertinib,IC70,IC10
2152,LNCaP_mut_RNA_00_1_2_Afatinib_Luminespib_0_0_0_0_3,61023240.0,1771080.0,Afatinib,Luminespib,IC10,IC30
2153,LNCaP_mut_RNA_00_5_1_Luminespib_Selumetinib_0_0_0_0_5,58194000.0,1760760.0,Luminespib,Selumetinib,IC90,IC10
2154,LNCaP_mut_RNA_00_2_3_Ulixertinib_Selumetinib_0_0_0_0_3,63422040.0,1794960.0,Ulixertinib,Selumetinib,IC30,IC50
2155,LNCaP_mut_RNA_00_3_2_Afatinib_Luminespib_0_0_0_0_8,61965960.0,1789200.0,Afatinib,Luminespib,IC50,IC30
2156,LNCaP_mut_RNA_00_4_2_Ipatasertib_Afatinib_0_0_0_0_9,56478600.0,1679040.0,Ipatasertib,Afatinib,IC70,IC30
2157,LNCaP_mut_RNA_00_3_3_Afatinib_Luminespib_0_0_0_0_4,59867520.0,1798320.0,Afatinib,Luminespib,IC50,IC50
2158,LNCaP_mut_RNA_00_4_3_Ipatasertib_Pictilisib_0_0_0_0_5,51710040.0,1571880.0,Ipatasertib,Pictilisib,IC70,IC50
2159,LNCaP_mut_RNA_00_1_4_Afatinib_Selumetinib_0_0_0_0_3,58835160.0,1712400.0,Afatinib,Selumetinib,IC10,IC70
2160,LNCaP_mut_RNA_00_2_4_Ipatasertib_Selumetinib_0_0_0_0_2,59264880.0,1669800.0,Ipatasertib,Selumetinib,IC30,IC70
2161,LNCaP_mut_RNA_00_5_1_Ipatasertib_Luminespib_0_0_0_0_3,58290360.0,1686600.0,Ipatasertib,Luminespib,IC90,IC10
2162,LNCaP_mut_RNA_00_5_4_Luminespib_Pictilisib_0_0_0_0_9,51935520.0,1580040.0,Luminespib,Pictilisib,IC90,IC70
2163,LNCaP_mut_RNA_00_1_1_Luminespib_Pictilisib_0_0_0_0_1,55823760.0,1667880.0,Luminespib,Pictilisib,IC10,IC10
2164,LNCaP_mut_RNA_00_3_1_Luminespib_Selumetinib_0_0_0_0_6,60526920.0,1794360.0,Luminespib,Selumetinib,IC50,IC10
2165,LNCaP_mut_RNA_00_1_4_Afatinib_Ulixertinib_0_0_0_0_4,59810280.0,1750680.0,Afatinib,Ulixertinib,IC10,IC70
2166,LNCaP_mut_RNA_00_5_5_Ulixertinib_Luminespib_0_0_0_0_3,58965240.0,1791600.0,Ulixertinib,Luminespib,IC90,IC90
2167,LNCaP_mut_RNA_00_3_2_Ulixertinib_Pictilisib_0_0_0_0_5,55525800.0,1626600.0,Ulixertinib,Pictilisib,IC50,IC30
2168,LNCaP_mut_RNA_00_2_2_Ipatasertib_Pictilisib_0_0_0_0_9,57921840.0,1672680.0,Ipatasertib,Pictilisib,IC30,IC30
2169,LNCaP_mut_RNA_00_1_5_Ulixertinib_Luminespib_0_0_0_0_5,57683760.0,1748640.0,Ulixertinib,Luminespib,IC10,IC90
2170,LNCaP_mut_RNA_00_2_4_Ipatasertib_Pictilisib_0_0_0_0_5,54595680.0,1607880.0,Ipatasertib,Pictilisib,IC30,IC70
2171,LNCaP_mut_RNA_00_1_3_Afatinib_Selumetinib_0_0_0_0_10,59990040.0,1809000.0,Afatinib,Selumetinib,IC10,IC50
2172,LNCaP_mut_RNA_00_2_2_Luminespib_Selumetinib_0_0_0_0_7,61693800.0,1783800.0,Luminespib,Selumetinib,IC30,IC30
2173,LNCaP_mut_RNA_00_2_3_Ipatasertib_Selumetinib_0_0_0_0_2,61468200.0,1715880.0,Ipatasertib,Selumetinib,IC30,IC50
2174,LNCaP_mut_RNA_00_2_1_Ulixertinib_Luminespib_0_0_0_0_4,62756040.0,1817760.0,Ulixertinib,Luminespib,IC30,IC10
2175,LNCaP_mut_RNA_00_1_1_Ipatasertib_Selumetinib_0_0_0_0_6,60201240.0,1794360.0,Ipatasertib,Selumetinib,IC10,IC10
2176,LNCaP_mut_RNA_00_1_5_Ipatasertib_Ulixertinib_0_0_0_0_5,56742360.0,1698960.0,Ipatasertib,Ulixertinib,IC10,IC90
2177,LNCaP_mut_RNA_00_4_2_Ipatasertib_Ulixertinib_0_0_0_0_9,58906920.0,1714560.0,Ipatasertib,Ulixertinib,IC70,IC30
2178,LNCaP_mut_RNA_00_5_2_Ulixertinib_Luminespib_0_0_0_0_8,58905120.0,1784280.0,Ulixertinib,Luminespib,IC90,IC30
2179,LNCaP_mut_RNA_00_2_2_Luminespib_Pictilisib_0_0_0_0_6,56751480.0,1669680.0,Luminespib,Pictilisib,IC30,IC30
2180,LNCaP_mut_RNA_00_4_5_Luminespib_Selumetinib_0_0_0_0_2,60709560.0,1836240.0,Luminespib,Selumetinib,IC70,IC90
2181,LNCaP_mut_RNA_00_5_3_Afatinib_Pictilisib_0_0_0_0_1,51591240.0,1634640.0,Afatinib,Pictilisib,IC90,IC50
2182,LNCaP_mut_RNA_00_4_3_Selumetinib_Pictilisib_0_0_0_0_7,57084840.0,1697760.0,Selumetinib,Pictilisib,IC70,IC50
2183,LNCaP_mut_RNA_00_1_5_Ulixertinib_Pictilisib_0_0_0_0_4,56788320.0,1690320.0,Ulixertinib,Pictilisib,IC10,IC90
2184,LNCaP_mut_RNA_00_3_1_Ipatasertib_Ulixertinib_0_0_0_0_4,60795360.0,1799640.0,Ipatasertib,Ulixertinib,IC50,IC10
2185,LNCaP_mut_RNA_00_5_5_Afatinib_Luminespib_0_0_0_0_7,57939000.0,1702440.0,Afatinib,Luminespib,IC90,IC90
2186,LNCaP_mut_RNA_00_5_4_Ipatasertib_Selumetinib_0_0_0_0_6,55969680.0,1690560.0,Ipatasertib,Selumetinib,IC90,IC70
2187,LNCaP_mut_RNA_00_4_5_Afatinib_Luminespib_0_0_0_0_4,58411080.0,1800240.0,Afatinib,Luminespib,IC70,IC90
2188,LNCaP_mut_RNA_00_5_4_Ipatasertib_Pictilisib_0_0_0_0_4,49832760.0,1456800.0,Ipatasertib,Pictilisib,IC90,IC70
2189,LNCaP_mut_RNA_00_5_2_Ulixertinib_Selumetinib_0_0_0_0_5,59417640.0,1749360.0,Ulixertinib,Selumetinib,IC90,IC30
2190,LNCaP_mut_RNA_00_5_3_Luminespib_Selumetinib_0_0_0_0_1,58514160.0,1777080.0,Luminespib,Selumetinib,IC90,IC50
2191,LNCaP_mut_RNA_00_1_4_Ipatasertib_Afatinib_0_0_0_0_7,60501720.0,1719600.0,Ipatasertib,Afatinib,IC10,IC70
2192,LNCaP_mut_RNA_00_5_3_Luminespib_Pictilisib_0_0_0_0_7,51452280.0,1576560.0,Luminespib,Pictilisib,IC90,IC50
2193,LNCaP_mut_RNA_00_1_4_Afatinib_Luminespib_0_0_0_0_4,58429560.0,1758120.0,Afatinib,Luminespib,IC10,IC70
2194,LNCaP_mut_RNA_00_5_2_Afatinib_Pictilisib_0_0_0_0_1,55638240.0,1703280.0,Afatinib,Pictilisib,IC90,IC30
2195,LNCaP_mut_RNA_00_1_3_Selumetinib_Pictilisib_0_0_0_0_5,55613880.0,1625880.0,Selumetinib,Pictilisib,IC10,IC50
